1,1,4,1,0,1
2,2,4,1,0,1
3,3,4,1,0,1
4,4,4,1,0,1
5,6,6,1,0,0
6,7,6,1,0,0
7,8,6,1,0,0
8,9,6,1,0,0
9,10,6,1,0,0
10,10,9,1,0,0
11,10,10,1,0,0
12,10,11,1,0,0
13,10,24,1,0,0
14,10,25,1,0,0
15,10,27,1,0,0
16,11,6,1,0,0
17,12,6,1,0,0
18,12,24,1,0,0
19,12,25,1,0,0
20,12,27,1,0,0
21,16,1,1,0,1
22,113,9,1,0,0
23,113,10,1,0,0
24,113,11,1,0,0
25,113,12,1,0,0
26,158,1,1,0,1
27,175,9,1,0,0
28,175,11,1,0,0
29,175,12,1,0,0
30,175,24,1,0,0
31,175,25,1,0,0
32,175,27,1,0,0
33,176,9,1,0,0
34,176,12,1,0,0
35,177,9,1,0,0
36,177,10,1,0,0
37,177,11,1,0,0
38,177,12,1,0,0
39,178,9,1,0,0
40,178,10,1,0,0
41,178,11,1,0,0
42,178,12,1,0,0
43,179,24,1,0,0
44,179,25,1,0,0
45,179,27,1,0,0
46,180,24,1,0,0
47,180,25,1,0,0
48,180,27,1,0,0
49,181,10,1,0,0
50,182,10,1,0,0
51,182,12,1,0,0
52,183,12,1,0,0
53,191,31,1,1,1
54,192,31,1,1,1
55,193,31,1,1,1
56,194,31,1,1,1
57,195,31,1,1,1
58,196,31,1,1,1
59,197,31,1,1,1
60,198,31,1,1,1
61,199,31,1,1,1
62,200,31,1,1,1
63,201,1,1,0,1
64,202,1,1,0,1
65,203,3,1,0,1
66,204,3,1,0,1
67,205,3,1,0,1
68,206,3,1,0,1
69,207,4,1,0,1
70,208,5,1,0,1
71,209,5,1,0,1
72,210,5,1,0,1
73,211,30,1,0,1
74,212,30,1,0,1
75,213,30,1,0,1
76,214,30,1,0,1
77,215,30,1,0,1
78,216,30,1,0,1
79,217,30,1,0,1
80,218,30,1,0,1
81,219,30,1,0,1
82,220,30,1,0,1
83,7,6,1,0,1
84,6,6,1,0,1
86,13,6,1,0,1
87,14,6,1,0,1
88,15,6,1,0,1
89,16,6,1,0,1
90,17,6,1,0,1
91,12,6,1,0,1
92,18,6,1,0,1
93,8,6,1,0,1
94,9,6,1,0,1
95,10,6,1,0,1
96,11,6,1,0,1
97,41,8,1,0,2
98,42,8,1,0,2
99,43,8,1,0,2
100,44,8,1,0,2
101,45,8,1,0,2
102,46,8,1,0,2
103,47,8,1,0,2
104,48,8,1,0,2
105,49,8,1,0,2
106,50,8,1,0,2
107,51,8,1,0,2
108,52,8,1,0,2
109,53,8,1,0,2
110,54,8,1,0,2
111,55,8,1,0,2
112,56,8,1,0,2
113,57,8,1,0,2
114,58,8,1,0,2
115,59,8,1,0,2
116,60,8,1,0,2
117,61,8,1,0,2
118,62,8,1,0,2
119,63,8,1,0,2
120,64,8,1,0,2
121,65,8,1,0,2
122,66,8,1,0,2
123,67,8,1,0,2
124,68,8,1,0,2
125,69,8,1,0,2
126,70,8,1,0,2
127,71,8,1,0,2
128,72,8,1,0,2
129,73,8,1,0,2
130,74,8,1,0,2
131,75,8,1,0,2
132,76,8,1,0,2
133,77,8,1,0,2
134,78,8,1,0,2
135,79,8,1,0,2
136,80,8,1,0,2
